id,loan_amnt,funded_amnt,term,grade,purpose,ead,ead_ratio,loan_status,default,pd_probability,lgd_predicted,ecl,ifrs9_stage,ecl_base,ecl_adverse,ecl_optimistic
65641606,12000.0,12000.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.30881021887337323,0.6120287092550349,0.0,Stage 3,0.0,0.0,0.0
55141348,7000.0,7000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.1407616907176413,0.4762175029150056,0.0,Stage 2,0.0,0.0,0.0
62529866,24000.0,24000.0,36,A,other,0.0,0.0,Fully Paid,0,0.025538716526395305,0.4891059809962759,0.0,Stage 1,0.0,0.0,0.0
61512439,1000.0,1000.0,36,D,other,0.0,0.0,Fully Paid,0,0.16511512163321765,0.5640724614352781,0.0,Stage 2,0.0,0.0,0.0
65171268,12600.0,12600.0,60,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.32204833969106605,0.705922795176114,0.0,Stage 3,0.0,0.0,0.0
58673520,5000.0,5000.0,36,A,home_improvement,0.0,0.0,Fully Paid,0,0.06666182581815991,0.547633948259779,0.0,Stage 1,0.0,0.0,0.0
61343438,35000.0,35000.0,60,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.15308528538243638,0.620532992837632,0.0,Stage 2,0.0,0.0,0.0
57286168,18000.0,18000.0,60,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.13350397290117114,0.6671192783567953,0.0,Stage 2,0.0,0.0,0.0
60225616,19200.0,19200.0,60,D,credit_card,0.0,0.0,Fully Paid,0,0.2557307211854656,0.7332146769383061,0.0,Stage 2,0.0,0.0,0.0
60784501,12600.0,12600.0,60,D,home_improvement,5947.462193254614,0.4720208089884614,Charged Off,1,0.39329959816605753,0.6875103483734075,1608.179168603626,Stage 3,1608.179168603626,2090.632919184714,1286.5433348829008
43894168,15000.0,15000.0,36,B,other,0.0,0.0,Fully Paid,0,0.07100644185404925,0.421901775482779,0.0,Stage 1,0.0,0.0,0.0
41042927,9600.0,9600.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.04491174703568785,0.5111534718447942,0.0,Stage 1,0.0,0.0,0.0
55198368,12000.0,12000.0,60,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.0911963522921466,0.6937376264806527,0.0,Stage 1,0.0,0.0,0.0
63219506,20000.0,20000.0,36,C,credit_card,0.0,0.0,Fully Paid,0,0.12046257695551109,0.5457966469353569,0.0,Stage 2,0.0,0.0,0.0
67908927,25000.0,25000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.025907567071205003,0.4926432303775555,0.0,Stage 1,0.0,0.0,0.0
57306575,25000.0,25000.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.059883611207237376,0.4944519408020341,0.0,Stage 1,0.0,0.0,0.0
56101370,3600.0,3600.0,36,B,car,0.0,0.0,Fully Paid,0,0.1912141917076968,0.4993895063342445,0.0,Stage 2,0.0,0.0,0.0
40591590,7500.0,7500.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.09086068629731484,0.4683154147693961,0.0,Stage 1,0.0,0.0,0.0
39662352,35000.0,35000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.10810041696328887,0.5841115359568565,0.0,Stage 2,0.0,0.0,0.0
48627377,4550.0,4550.0,36,D,medical,0.0,0.0,Charged Off,1,0.20894253084709,0.5394035437730147,0.0,Stage 2,0.0,0.0,0.0
40756880,8200.0,8200.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.19975697313548219,0.5424265991995413,0.0,Stage 2,0.0,0.0,0.0
63397934,35000.0,35000.0,60,E,credit_card,16663.09832455037,0.476088523558582,Charged Off,1,0.1982603893481616,0.7014083292395294,2317.195255151896,Stage 2,2317.195255151896,3012.3538316974655,1853.7562041215172
39752205,12000.0,12000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.19388087560642306,0.5333656733397032,0.0,Stage 2,0.0,0.0,0.0
53071259,14400.0,14400.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.05841005958553345,0.4717429146034364,0.0,Stage 1,0.0,0.0,0.0
63497044,7200.0,7200.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.15286461928475925,0.4704524540326866,0.0,Stage 2,0.0,0.0,0.0
50435451,5750.0,5750.0,36,F,house,0.0,0.0,Fully Paid,0,0.2856713987271971,0.6222891539427523,0.0,Stage 2,0.0,0.0,0.0
55352072,4500.0,4500.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.0949689715799728,0.5156220157314415,0.0,Stage 1,0.0,0.0,0.0
43409346,16000.0,16000.0,60,C,home_improvement,0.0,0.0,Fully Paid,0,0.2542412498807337,0.6457468143480173,0.0,Stage 2,0.0,0.0,0.0
65605617,24000.0,24000.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.03046853134750153,0.4826218791170928,0.0,Stage 1,0.0,0.0,0.0
59493091,7550.0,7550.0,36,D,credit_card,0.0,0.0,Charged Off,1,0.3719797230808545,0.5522869954247701,0.0,Stage 3,0.0,0.0,0.0
55169024,8400.0,8400.0,36,D,debt_consolidation,0.0,0.0,Charged Off,1,0.2382870306321133,0.5479060462708875,0.0,Stage 2,0.0,0.0,0.0
57294537,20000.0,20000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.08705969163135782,0.4812560245314543,0.0,Stage 1,0.0,0.0,0.0
46284481,5000.0,5000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.07344605836144485,0.5567337141376448,0.0,Stage 1,0.0,0.0,0.0
47907419,18000.0,18000.0,60,B,home_improvement,0.0,0.0,Fully Paid,0,0.13008930010999564,0.6275511107136185,0.0,Stage 2,0.0,0.0,0.0
55070817,10000.0,10000.0,60,A,other,0.0,0.0,Fully Paid,0,0.1437378238825809,0.6886549684502418,0.0,Stage 2,0.0,0.0,0.0
49955502,13000.0,13000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.06195027662414161,0.5406729104525546,0.0,Stage 1,0.0,0.0,0.0
57862384,9600.0,9600.0,36,C,credit_card,0.0,0.0,Charged Off,1,0.31076050917346904,0.5126204624659344,0.0,Stage 3,0.0,0.0,0.0
55767187,35000.0,35000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.062349421053434544,0.5414147479341717,0.0,Stage 1,0.0,0.0,0.0
66330798,15000.0,15000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.09661018686597184,0.5145344923221528,0.0,Stage 1,0.0,0.0,0.0
65592838,9000.0,9000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.07419705196423726,0.4638563909848159,0.0,Stage 1,0.0,0.0,0.0
44086953,18450.0,18450.0,60,E,home_improvement,0.0,0.0,Fully Paid,0,0.2898567839938849,0.6694193375163215,0.0,Stage 2,0.0,0.0,0.0
46704588,11475.0,11475.0,60,F,debt_consolidation,0.0,0.0,Fully Paid,0,0.3531663005337728,0.6644230043794903,0.0,Stage 3,0.0,0.0,0.0
46683843,21000.0,21000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.077219358725449,0.5419176476629078,0.0,Stage 1,0.0,0.0,0.0
50456800,15000.0,15000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.20386289287161763,0.4988682313225051,0.0,Stage 2,0.0,0.0,0.0
68403114,5000.0,5000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.08163577020253754,0.4532096189638268,0.0,Stage 1,0.0,0.0,0.0
38554771,20000.0,20000.0,60,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.0829317093770492,0.6100338611596986,0.0,Stage 1,0.0,0.0,0.0
61489765,12600.0,12600.0,36,D,debt_consolidation,0.0,0.0,Charged Off,1,0.24517314156523942,0.537747544548023,0.0,Stage 2,0.0,0.0,0.0
41090327,35000.0,35000.0,60,B,credit_card,0.0,0.0,Fully Paid,0,0.15942434888111762,0.6297345209627174,0.0,Stage 2,0.0,0.0,0.0
51928966,8700.0,8700.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.19210241550969298,0.5341560203038829,0.0,Stage 2,0.0,0.0,0.0
49954818,6000.0,6000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.14866266466502776,0.524067906193794,0.0,Stage 2,0.0,0.0,0.0
65685936,6000.0,6000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.09179093418289253,0.4735583453213965,0.0,Stage 1,0.0,0.0,0.0
58664119,10000.0,10000.0,36,C,credit_card,0.0,0.0,Fully Paid,0,0.1566239210686004,0.5165257266487138,0.0,Stage 2,0.0,0.0,0.0
57764300,10525.0,10525.0,60,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.2531076106735835,0.6416800986245499,0.0,Stage 2,0.0,0.0,0.0
46125794,5925.0,5925.0,36,D,credit_card,0.0,0.0,Charged Off,1,0.20918407439198938,0.5624196370337291,0.0,Stage 2,0.0,0.0,0.0
55907472,16800.0,16800.0,60,C,credit_card,6464.948011505,0.3848183340181547,Charged Off,1,0.3730250992408757,0.6740338317893506,1625.49181512502,Stage 3,1625.49181512502,2113.139359662526,1300.393452100016
60861722,15000.0,15000.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.07186309504292702,0.5024572905369162,0.0,Stage 1,0.0,0.0,0.0
38606632,14000.0,14000.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.06121812796347566,0.4908991616725975,0.0,Stage 1,0.0,0.0,0.0
38528164,26050.0,26050.0,60,F,home_improvement,8567.000579143169,0.3288675846120218,Charged Off,1,0.34315838907056717,0.6916038293935481,2033.2033001404861,Stage 3,2033.2033001404861,2643.1642901826317,1626.5626401123889
50487022,13000.0,13000.0,36,A,major_purchase,0.0,0.0,Fully Paid,0,0.05833976364643603,0.4046703466762792,0.0,Stage 1,0.0,0.0,0.0
57894878,6000.0,6000.0,36,B,other,0.0,0.0,Fully Paid,0,0.07658622860685807,0.5347776753984104,0.0,Stage 1,0.0,0.0,0.0
40553371,20000.0,20000.0,60,D,debt_consolidation,6221.56,0.311078,Late (31-120 days),1,0.18843521554229625,0.6862177595036179,804.4949384813353,Stage 2,804.4949384813353,1045.843420025736,643.5959507850683
54503650,35000.0,35000.0,60,C,credit_card,0.0,0.0,Fully Paid,0,0.17863692460743152,0.6023400280100771,0.0,Stage 2,0.0,0.0,0.0
61017847,15000.0,15000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.21870432994110883,0.5594340501257894,0.0,Stage 2,0.0,0.0,0.0
54305382,11575.0,11575.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.06338791235313895,0.417879666436139,0.0,Stage 1,0.0,0.0,0.0
66615413,10000.0,10000.0,36,C,debt_consolidation,0.0,0.0,Charged Off,1,0.25374066592718386,0.4917466732743292,0.0,Stage 2,0.0,0.0,0.0
43947596,2400.0,2400.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.2257811782448889,0.5063810594298006,0.0,Stage 2,0.0,0.0,0.0
63176576,18000.0,18000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.11187924658370887,0.5319238498900781,0.0,Stage 2,0.0,0.0,0.0
41880405,10750.0,10750.0,36,A,credit_card,0.0,0.0,Charged Off,1,0.16943716114768284,0.5019858051523711,0.0,Stage 2,0.0,0.0,0.0
39561839,22525.0,22525.0,60,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.2719354620143781,0.6788846461076611,0.0,Stage 2,0.0,0.0,0.0
67655481,10350.0,10350.0,36,A,major_purchase,0.0,0.0,Fully Paid,0,0.0961996608638763,0.3978034880156604,0.0,Stage 1,0.0,0.0,0.0
67335199,12000.0,12000.0,60,C,debt_consolidation,5756.130978150642,0.4796775815125534,Charged Off,1,0.23819166950024637,0.6711673353060128,920.2123294587885,Stage 2,920.2123294587885,1196.276028296425,736.1698635670309
57244849,19500.0,19500.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.0675470462653855,0.4701090228171453,0.0,Stage 1,0.0,0.0,0.0
38515571,3000.0,3000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.18099304194879995,0.5640031499923698,0.0,Stage 2,0.0,0.0,0.0
1476697,24000.0,24000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.10277002541037987,0.5466134529216913,0.0,Stage 2,0.0,0.0,0.0
59441302,35000.0,35000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.06385833245977121,0.5395110131852958,0.0,Stage 1,0.0,0.0,0.0
42334777,30000.0,30000.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.23568511108665752,0.510165047748439,0.0,Stage 2,0.0,0.0,0.0
37620643,24000.0,24000.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.06728770676904554,0.4597731284067423,0.0,Stage 1,0.0,0.0,0.0
50427396,14000.0,14000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.08695505714795469,0.49300720331205,0.0,Stage 1,0.0,0.0,0.0
57216561,10000.0,10000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.09818726628344249,0.533972837352949,0.0,Stage 1,0.0,0.0,0.0
65915192,20000.0,20000.0,60,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.09708921641497738,0.6604507092730997,0.0,Stage 1,0.0,0.0,0.0
58400846,4000.0,4000.0,36,C,debt_consolidation,0.0,0.0,Charged Off,1,0.23991456048043486,0.5309790314959425,0.0,Stage 2,0.0,0.0,0.0
41030981,20000.0,20000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.06317499225185054,0.4909319993244762,0.0,Stage 1,0.0,0.0,0.0
46356616,20000.0,20000.0,36,B,debt_consolidation,0.0,0.0,Charged Off,1,0.052656033239710485,0.4595850369153319,0.0,Stage 1,0.0,0.0,0.0
44015751,14375.0,14375.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.17839162806766531,0.5696489109165213,0.0,Stage 2,0.0,0.0,0.0
49643365,16800.0,16800.0,36,C,debt_consolidation,0.0,0.0,Charged Off,1,0.1994195921456867,0.5334450684760645,0.0,Stage 2,0.0,0.0,0.0
55091810,8000.0,8000.0,36,C,credit_card,0.0,0.0,Fully Paid,0,0.1185820476450949,0.545979394861712,0.0,Stage 2,0.0,0.0,0.0
61399765,7350.0,7350.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.16999174745165843,0.5013285693115832,0.0,Stage 2,0.0,0.0,0.0
45444684,20000.0,20000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.10908160280718658,0.5938228635211306,0.0,Stage 2,0.0,0.0,0.0
40951594,15000.0,15000.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.21980246518347318,0.5453258732074102,0.0,Stage 2,0.0,0.0,0.0
41398160,20000.0,20000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.048899874358437366,0.5146189015326392,0.0,Stage 1,0.0,0.0,0.0
51486807,5500.0,5500.0,36,B,other,0.0,0.0,Charged Off,1,0.1134762860315077,0.4796777855718345,0.0,Stage 2,0.0,0.0,0.0
39792182,7800.0,7800.0,36,B,credit_card,0.0,0.0,Charged Off,1,0.08435763509733708,0.5430187571841809,0.0,Stage 1,0.0,0.0,0.0
39269607,15000.0,15000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.13497889446129363,0.5816790117092163,0.0,Stage 2,0.0,0.0,0.0
55290151,6000.0,6000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.10910284872643683,0.4258111390426423,0.0,Stage 2,0.0,0.0,0.0
44126623,25200.0,25200.0,60,F,credit_card,9975.482825495405,0.3958524930752145,Charged Off,1,0.21029274786058222,0.7187941442093445,1507.866009973403,Stage 2,1507.866009973403,1960.2258129654238,1206.2928079787223
62235800,30000.0,30000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.16014312950903545,0.4993472624482564,0.0,Stage 2,0.0,0.0,0.0
57355961,15000.0,15000.0,60,A,credit_card,0.0,0.0,Fully Paid,0,0.1351631351971487,0.6598792335584266,0.0,Stage 2,0.0,0.0,0.0
38480310,27000.0,27000.0,60,B,credit_card,0.0,0.0,Fully Paid,0,0.13602325533577278,0.6536172878133588,0.0,Stage 2,0.0,0.0,0.0
66514218,9775.0,9775.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.1805924607608826,0.5436908243997678,0.0,Stage 2,0.0,0.0,0.0
58663567,7200.0,7200.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.16993578406105603,0.5611476745913336,0.0,Stage 2,0.0,0.0,0.0
41720136,5000.0,5000.0,36,A,car,0.0,0.0,Fully Paid,0,0.05272131931902397,0.5657096746280901,0.0,Stage 1,0.0,0.0,0.0
38478211,6000.0,6000.0,36,B,vacation,0.0,0.0,Fully Paid,0,0.21652336276652362,0.6058177796899702,0.0,Stage 2,0.0,0.0,0.0
65805206,1900.0,1900.0,36,B,major_purchase,0.0,0.0,Fully Paid,0,0.12718574451619113,0.5324801508507928,0.0,Stage 2,0.0,0.0,0.0
57245079,35000.0,35000.0,60,E,debt_consolidation,0.0,0.0,Fully Paid,0,0.2432348179517157,0.6894970506818439,0.0,Stage 2,0.0,0.0,0.0
40318092,16000.0,16000.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.24541780565896043,0.5976401427078077,0.0,Stage 2,0.0,0.0,0.0
42314152,8000.0,8000.0,36,B,car,0.0,0.0,Fully Paid,0,0.06751523764778278,0.5641506675371918,0.0,Stage 1,0.0,0.0,0.0
59729643,9000.0,9000.0,36,B,debt_consolidation,0.0,0.0,Charged Off,1,0.11187136114597859,0.4569564368815856,0.0,Stage 2,0.0,0.0,0.0
40962150,26000.0,26000.0,60,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.29383196462291633,0.620040178920984,0.0,Stage 2,0.0,0.0,0.0
66411693,5000.0,5000.0,36,C,debt_consolidation,0.0,0.0,Charged Off,1,0.19932857996146744,0.5510926192627775,0.0,Stage 2,0.0,0.0,0.0
66503423,16000.0,16000.0,60,B,car,0.0,0.0,Fully Paid,0,0.22813646475039095,0.6750233325079524,0.0,Stage 2,0.0,0.0,0.0
62287017,30000.0,30000.0,60,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.1995735649586097,0.649417029630532,0.0,Stage 2,0.0,0.0,0.0
65783602,10000.0,10000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.05329690353564436,0.3744174403689485,0.0,Stage 1,0.0,0.0,0.0
40980502,18000.0,18000.0,60,C,debt_consolidation,5437.875083348277,0.3021041712971265,Charged Off,1,0.2406201158378518,0.6268284706422321,820.1813173875825,Stage 2,820.1813173875825,1066.2357126038573,656.145053910066
65047281,12450.0,12450.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.05141356256471832,0.5107126233376862,0.0,Stage 1,0.0,0.0,0.0
65423925,5000.0,5000.0,36,B,moving,0.0,0.0,Fully Paid,0,0.1415658800551926,0.468722780960671,0.0,Stage 2,0.0,0.0,0.0
64028765,15000.0,15000.0,60,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.2652258212686758,0.6337404900918828,0.0,Stage 2,0.0,0.0,0.0
55533637,12000.0,12000.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.06068299535484129,0.4877275798556015,0.0,Stage 1,0.0,0.0,0.0
65806830,7200.0,7200.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.08252261105232116,0.5184102717063446,0.0,Stage 1,0.0,0.0,0.0
67705489,10500.0,10500.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.0748917639279741,0.4734886412554861,0.0,Stage 1,0.0,0.0,0.0
47624260,21000.0,21000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.10941579298967784,0.4932077940902031,0.0,Stage 2,0.0,0.0,0.0
38465458,20700.0,20700.0,60,D,debt_consolidation,6152.931290229774,0.2972430574990229,Charged Off,1,0.1959539620772001,0.6372945427082893,768.3804631902943,Stage 2,768.3804631902943,998.8946021473826,614.7043705522354
62196510,15000.0,15000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.18053672646484395,0.5312716146523871,0.0,Stage 2,0.0,0.0,0.0
54474069,15000.0,15000.0,60,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.331253068921003,0.6679800309971662,0.0,Stage 3,0.0,0.0,0.0
39529608,1800.0,1800.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.12811705291697204,0.555701109415476,0.0,Stage 2,0.0,0.0,0.0
67477113,7500.0,7500.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.08813936922096635,0.5314674105724749,0.0,Stage 1,0.0,0.0,0.0
40421884,9600.0,9600.0,36,B,other,0.0,0.0,Fully Paid,0,0.13719039153543436,0.4660727964919519,0.0,Stage 2,0.0,0.0,0.0
42383503,5875.0,5875.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.0668295762516295,0.4823192718795567,0.0,Stage 1,0.0,0.0,0.0
46785869,3000.0,3000.0,36,B,home_improvement,0.0,0.0,Fully Paid,0,0.1358566122087842,0.5507475612344795,0.0,Stage 2,0.0,0.0,0.0
46487250,15000.0,15000.0,36,A,credit_card,0.0,0.0,Charged Off,1,0.08750386018932407,0.5160573849720348,0.0,Stage 1,0.0,0.0,0.0
56118284,2000.0,2000.0,36,D,debt_consolidation,0.0,0.0,Fully Paid,0,0.18397045044850335,0.5532782472235688,0.0,Stage 2,0.0,0.0,0.0
45634325,30000.0,30000.0,60,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.1099537902384598,0.6199578373356482,0.0,Stage 2,0.0,0.0,0.0
46675125,25175.0,25175.0,60,E,credit_card,9145.47841068044,0.3632762030061743,Charged Off,1,0.27809073704285686,0.6612339841871036,1681.69842746951,Stage 2,1681.69842746951,2186.207955710363,1345.3587419756082
59965264,10000.0,10000.0,60,C,debt_consolidation,4272.433108132376,0.4272433108132376,Charged Off,1,0.30637074666533387,0.6077938299655231,795.5708350592664,Stage 3,795.5708350592664,1034.2420855770463,636.4566680474131
59310712,18000.0,18000.0,60,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.16678540868458092,0.6080124812441389,0.0,Stage 2,0.0,0.0,0.0
54098138,6000.0,6000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.157720109198385,0.4229726358132502,0.0,Stage 2,0.0,0.0,0.0
65294417,7000.0,7000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.1341771958804151,0.5659124898002615,0.0,Stage 2,0.0,0.0,0.0
66650952,20000.0,20000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.0537085033564802,0.4435119267096029,0.0,Stage 1,0.0,0.0,0.0
50435197,20000.0,20000.0,60,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.08787937480478941,0.6288637926318913,0.0,Stage 1,0.0,0.0,0.0
63364338,12000.0,12000.0,36,B,other,0.0,0.0,Fully Paid,0,0.19480201010661408,0.5113728002812238,0.0,Stage 2,0.0,0.0,0.0
40440656,10000.0,10000.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.22476726570618838,0.4912971323875608,0.0,Stage 2,0.0,0.0,0.0
63219825,5000.0,5000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.1794437962889734,0.524725841963478,0.0,Stage 2,0.0,0.0,0.0
54404785,11050.0,11050.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.14457364219563468,0.4954181611454835,0.0,Stage 2,0.0,0.0,0.0
66520454,20000.0,20000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.0772546368151876,0.5743535673511417,0.0,Stage 1,0.0,0.0,0.0
38569161,30000.0,30000.0,60,D,home_improvement,0.0,0.0,Fully Paid,0,0.1757628856073394,0.6377974127857593,0.0,Stage 2,0.0,0.0,0.0
49993133,21500.0,21500.0,36,D,home_improvement,0.0,0.0,Charged Off,1,0.133738221053562,0.6120188139125604,0.0,Stage 2,0.0,0.0,0.0
68373449,25950.0,25950.0,60,E,debt_consolidation,0.0,0.0,Fully Paid,0,0.19428006084643798,0.6513023329318112,0.0,Stage 2,0.0,0.0,0.0
43290006,4800.0,4800.0,36,C,debt_consolidation,0.0,0.0,Charged Off,1,0.3851423539680702,0.6124040617908323,0.0,Stage 3,0.0,0.0,0.0
54453348,12000.0,12000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.11197199583208413,0.505677078364913,0.0,Stage 2,0.0,0.0,0.0
67655646,13000.0,13000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.06834163194819882,0.5565345304807645,0.0,Stage 1,0.0,0.0,0.0
38436446,5600.0,5600.0,36,B,debt_consolidation,0.0,0.0,Charged Off,1,0.1931579623252519,0.5061015568021494,0.0,Stage 2,0.0,0.0,0.0
61962673,7000.0,7000.0,36,A,car,0.0,0.0,Fully Paid,0,0.1594731770520836,0.5526995107686935,0.0,Stage 2,0.0,0.0,0.0
55503273,9800.0,9800.0,36,D,other,0.0,0.0,Fully Paid,0,0.20141366561358207,0.5701855750332159,0.0,Stage 2,0.0,0.0,0.0
50657004,19000.0,19000.0,36,A,credit_card,0.0,0.0,Fully Paid,0,0.05842186473678401,0.4832032858541228,0.0,Stage 1,0.0,0.0,0.0
59443182,4500.0,4500.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.11490530612988976,0.5898623248453239,0.0,Stage 2,0.0,0.0,0.0
59879762,15125.0,15125.0,36,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.20116325550280537,0.5265759992077784,0.0,Stage 2,0.0,0.0,0.0
60763109,20000.0,20000.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.03081657845712971,0.5873041983468391,0.0,Stage 1,0.0,0.0,0.0
40470679,8575.0,8575.0,36,E,home_improvement,0.0,0.0,Fully Paid,0,0.298795082338879,0.6017494337402275,0.0,Stage 2,0.0,0.0,0.0
61363274,16000.0,16000.0,36,A,credit_card,0.0,0.0,Charged Off,1,0.05340827710531339,0.5041129244603639,0.0,Stage 1,0.0,0.0,0.0
63054635,16000.0,16000.0,60,D,car,0.0,0.0,Fully Paid,0,0.2823556946789705,0.7548364990390307,0.0,Stage 2,0.0,0.0,0.0
66464196,12000.0,12000.0,60,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.34051637840844223,0.5924666392659891,0.0,Stage 3,0.0,0.0,0.0
66595247,5000.0,5000.0,36,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.1858705393491073,0.5342448320869569,0.0,Stage 2,0.0,0.0,0.0
39389667,24950.0,24950.0,36,A,debt_consolidation,0.0,0.0,Fully Paid,0,0.07154157152326417,0.4971402114895401,0.0,Stage 1,0.0,0.0,0.0
63494757,15000.0,15000.0,60,B,debt_consolidation,0.0,0.0,Fully Paid,0,0.17745415430345068,0.6403941013739358,0.0,Stage 2,0.0,0.0,0.0
40017616,28000.0,28000.0,60,A,credit_card,0.0,0.0,Fully Paid,0,0.05497774391356377,0.6248765671658699,0.0,Stage 1,0.0,0.0,0.0
63429300,29500.0,29500.0,60,C,debt_consolidation,0.0,0.0,Fully Paid,0,0.16503745632464803,0.6299751254168089,0.0,Stage 2,0.0,0.0,0.0
38732454,22000.0,22000.0,36,D,home_improvement,0.0,0.0,Fully Paid,0,0.07649661498350917,0.5608224239919082,0.0,Stage 1,0.0,0.0,0.0
58562255,15000.0,15000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.0738297216380948,0.4975689186233857,0.0,Stage 1,0.0,0.0,0.0
68052730,10000.0,10000.0,36,B,credit_card,0.0,0.0,Fully Paid,0,0.20292291407580446,0.5099368265663442,0.0,Stage 2,0.0,0.0,0.0
